"","Day.x","Mouse_ID","Eotaxin..74.","G.CSF..54.","GM.CSF..73.","IFNg..34.","IL.10..56.","IL.12p40..76.","IL.12p70..78.","IL.13..37.","IL.17A..72.","IL.1b..19.","IL.2..36.","IL.3..18.","IL.4..39.","IL.5..52.","IL.6..38.","IL.9..33.","IL.1a..53.","KC..57.","MCP.1..51.","MIP.1B..75.","MIP.1a..77.","RANTES..55.","TNFa..21.","Severity","Sex"
"101",3,103,3485.9649122807,59.6491228070175,0,359.649122807018,0,2605.9649122807,1709.82456140351,599.649122807018,57.1929824561403,25.9649122807018,345.964912280702,17.8947368421053,20.7017543859649,27.3684210526316,185.263157894737,43.859649122807,315.087719298246,774.385964912281,9110.52631578947,1867.71929824561,552.631578947368,8810.52631578947,382.80701754386,"mild","Female"
"102",3,104,3172.1052631579,1012.36842105263,0,207.105263157895,0,3690.52631578947,1378.68421052632,534.210526315789,67.6315789473684,42.6315789473684,138.157894736842,20.7894736842105,24.7368421052632,42.1052631578947,696.578947368421,0,239.736842105263,2349.73684210526,29881.052631579,4628.42105263158,1216.31578947368,7534.21052631579,372.894736842105,"severe","Female"
"103",3,105,3434.48275862069,59.0804597701149,0,220.229885057471,0,1123.67816091954,1052.64367816092,317.011494252874,41.8390804597701,17.0114942528736,134.252873563218,13.7931034482759,8.04597701149425,36.7816091954023,154.712643678161,0,215.402298850575,641.149425287356,6227.35632183908,940.459770114943,219.310344827586,3710.57471264368,307.126436781609,"mild","Female"
"104",4,106,7813.03317535545,288.862559241706,0,667.061611374408,17.2985781990521,2656.16113744076,1172.27488151659,909.478672985782,54.2654028436019,51.8957345971564,583.175355450237,14.218009478673,24.8815165876777,47.39336492891,311.848341232227,1317.77251184834,365.63981042654,1032.93838862559,12140.5213270142,3360.18957345972,824.644549763033,14212.0853080569,636.96682464455,"mild","Female"
"105",4,107,6560.68601583114,210.290237467018,0,646.701846965699,0,983.641160949868,1555.672823219,1530.87071240106,62.7968337730871,61.4775725593668,774.67018469657,20.844327176781,39.3139841688654,63.5883905013193,212.401055408971,1279.94722955145,337.467018469657,627.440633245383,4576.25329815303,1176.51715039578,158.311345646438,12084.4327176781,709.234828496042,"mild","Female"
"106",4,108,7291.91616766467,149.40119760479,0,214.97005988024,0,2896.70658682635,1612.5748502994,310.179640718563,45.8083832335329,22.1556886227545,183.832335329341,17.9640718562874,24.5508982035928,35.6287425149701,249.101796407186,0,225.748502994012,1088.92215568862,6698.20359281437,1857.18562874252,461.377245508982,18702.0958083832,424.251497005988,"severe","Female"
"107",4,109,4650.53380782918,177.580071174377,0,218.505338078292,0,2008.89679715303,1655.871886121,368.683274021352,101.423487544484,37.0106761565836,165.124555160142,18.1494661921708,12.4555160142349,85.7651245551601,424.555160142349,0,282.562277580071,1526.33451957295,14513.1672597865,2179.7153024911,449.466192170819,5443.77224199288,329.537366548043,"severe","Female"
"108",4,110,4784.75836431227,602.602230483271,0,273.60594795539,0,2390.33457249071,1620.07434944238,754.646840148699,105.947955390335,81.4126394052045,303.345724907063,15.2416356877323,39.0334572490706,59.4795539033457,553.531598513011,0,456.877323420074,3178.43866171004,18680.6691449814,2558.36431226766,572.862453531598,3182.52788104089,466.542750929368,"severe","Female"
"109",4,111,4323.96313364055,114.976958525346,0,212.903225806452,0,1761.98156682028,1207.14285714286,317.741935483871,37.5576036866359,23.963133640553,100,9.44700460829493,31.7972350230415,46.0829493087558,137.327188940092,0,147.465437788018,750.921658986175,3996.3133640553,2438.47926267281,432.488479262673,12664.5161290323,289.170506912442,"mild","Female"
"110",4,112,3955.67010309278,171.477663230241,0,198.969072164948,0,2915.80756013746,1548.45360824742,473.883161512027,86.5979381443299,30.5841924398625,117.182130584192,20.6185567010309,28.1786941580756,54.9828178694158,317.525773195876,0,321.993127147766,1093.81443298969,7395.18900343643,1274.22680412371,349.14089347079,4827.14776632302,318.213058419244,"severe","Female"
"111",4,113,3002.08728652751,178.557874762808,0,139.65844402277,0,2361.66982922201,938.709677419355,196.584440227704,27.3244781783681,19.7343453510436,99.6204933586338,18.4060721062619,11.1954459203036,37.9506641366224,171.916508538899,0,120.11385199241,1526.75521821632,12697.5332068311,2945.54079696395,817.07779886148,19566.2239089184,238.140417457305,"severe","Female"
"112",4,114,3313.90374331551,45.4545454545455,0,340.909090909091,0,543.31550802139,1145.72192513369,542.780748663102,58.5561497326203,35.5614973262032,278.342245989305,16.0427807486631,28.0748663101604,53.475935828877,141.176470588235,0,267.647058823529,543.31550802139,3454.54545454545,1017.37967914439,157.486631016043,7836.89839572193,464.973262032086,"mild","Female"
"113",4,115,5137.41007194245,4798.92086330935,0,320.143884892086,438.489208633093,8006.8345323741,2930.21582733813,496.043165467626,78.7769784172662,108.992805755396,166.906474820144,48.2014388489209,45.6834532374101,122.302158273381,1229.13669064748,0,859.352517985611,9622.30215827338,82976.9784172662,9534.53237410072,4037.05035971223,26255.7553956834,683.093525179856,"severe","Female"
"114",4,116,8056.57142857143,500.571428571428,366.857142857143,273.714285714286,0,3293.71428571429,1934,296,62.5714285714286,29.7142857142857,150,22.5714285714286,26.8571428571429,57.1428571428571,320.571428571429,127.142857142857,249.142857142857,842.285714285714,7844.85714285714,2330,453.714285714286,15698,358.571428571429,"mild","Female"
"115",4,117,7085.36585365854,242.987804878049,0,276.524390243902,122.865853658537,1812.5,2593.59756097561,570.121951219512,101.219512195122,40.5487804878049,178.048780487805,35.3658536585366,38.719512195122,85.6707317073171,379.878048780488,307.317073170732,221.951219512195,1153.65853658537,8258.84146341464,1747.25609756098,257.012195121951,11875.6097560976,432.012195121951,"severe","Female"
"116",4,118,9602.91545189504,453.3527696793,0,284.256559766764,234.110787172012,5891.83673469388,2543.44023323615,352.478134110787,92.7113702623907,42.8571428571429,187.463556851312,23.0320699708455,61.8075801749271,99.1253644314869,478.717201166181,309.037900874636,260.058309037901,893.877551020408,13543.7317784257,2996.79300291545,815.451895043732,19718.3673469388,341.98250728863,"mild","Female"
"117",4,119,10871.5789473684,838.947368421053,0,792.631578947368,498.947368421053,9729.47368421053,7430.52631578947,1451.57894736842,349.473684210526,140,552.631578947368,83.1578947368421,145.263157894737,210.526315789474,1255.78947368421,468.421052631579,1134.73684210526,3186.31578947368,28514.7368421053,8868.42105263158,2088.42105263158,46858.9473684211,1662.10526315789,"mild","Female"
"118",4,120,3113.13672922252,326.809651474531,0,238.605898123324,295.97855227882,1872.92225201072,2280.69705093834,544.235924932976,77.7479892761394,27.8820375335121,148.525469168901,35.9249329758713,56.8364611260054,96.514745308311,343.43163538874,0,302.412868632708,1262.19839142091,8302.41286863271,2469.97319034853,356.032171581769,12780.1608579088,466.219839142091,"severe","Female"
"119",5,121,4307.19424460432,413.669064748201,0,283.093525179856,310.791366906475,3298.92086330935,2852.1582733813,243.165467625899,61.8705035971223,47.841726618705,111.151079136691,61.5107913669065,53.5971223021583,122.302158273381,791.36690647482,0,323.021582733813,1606.11510791367,11260.4316546763,5024.46043165468,847.841726618705,24815.1079136691,567.985611510791,"severe","Female"
"120",5,122,7241.39433551198,205.010893246187,207.625272331155,266.884531590414,302.39651416122,2403.26797385621,2184.09586056645,372.331154684096,68.1917211328976,47.7124183006536,114.37908496732,29.1938997821351,50.7625272331155,52.5054466230937,377.995642701525,208.061002178649,178.649237472767,776.0348583878,6746.84095860567,2996.73202614379,496.078431372549,21216.5577342048,413.725490196078,"mild","Female"
"121",5,123,4790.5,170,0,271.5,0,1627,2766,772.5,147,22,186,48.5,52.5,160,411.5,0,261.5,1189,493.5,1951,287.5,9240.5,627.5,"mild","Female"
"122",5,124,2590.34482758621,248.505747126437,0,173.103448275862,0,1673.5632183908,1103.44827586207,238.16091954023,47.1264367816092,17.0114942528736,63.6781609195402,22.2988505747126,24.1379310344828,27.3563218390805,243.67816091954,0,118.620689655172,895.172413793103,5427.81609195402,1204.36781609195,225.747126436782,5749.19540229885,174.48275862069,"severe","Female"
"123",5,125,3997.42120343839,142.97994269341,0,98.567335243553,0,2096.56160458453,1291.11747851003,193.696275071633,38.6819484240688,21.2034383954155,20.9169054441261,22.6361031518625,13.4670487106017,51.5759312320917,259.598853868195,0,83.6676217765043,504.58452722063,4044.98567335244,1595.70200573066,220.630372492837,8908.30945558739,265.329512893983,"mild","Female"
"124",5,126,4674.74402730375,686.006825938567,0,221.501706484642,0,3740.61433447099,1863.13993174061,470.648464163822,60.4095563139932,74.7440273037543,72.3549488054608,26.962457337884,27.9863481228669,75.4266211604096,407.167235494881,0,288.737201365188,2817.06484641638,14582.252559727,6499.65870307167,1158.36177474403,10250.8532423208,316.040955631399,"mild","Female"
"125",5,127,4237.05583756345,43.1472081218274,0,110.659898477157,0,1866.49746192893,1478.17258883249,262.944162436548,36.5482233502538,11.1675126903553,86.5482233502538,8.12182741116751,8.88324873096447,25.1269035532995,177.918781725888,0,104.060913705584,362.182741116751,3279.18781725888,1802.28426395939,249.238578680203,10681.9796954315,276.903553299492,"severe","Female"
"126",5,128,5948.18401937046,192.978208232446,0,280.629539951574,60.774818401937,807.26392251816,1445.2784503632,529.53995157385,53.0266343825666,39.225181598063,292.009685230024,25.90799031477,30.7506053268765,53.5108958837772,165.133171912833,647.215496368039,250.121065375303,655.690072639225,5314.52784503632,1771.67070217918,222.518159806295,18407.2639225182,421.065375302663,"mild","Female"
"127",5,129,2320.7264957265,0,0,0,0,2021.15384615385,1057.05128205128,221.367521367521,21.7948717948718,9.4017094017094,52.3504273504274,0.427350427350427,0,7.69230769230769,78.2051282051282,0,68.8034188034188,434.188034188034,2760.68376068376,952.777777777778,138.034188034188,10583.1196581197,162.179487179487,"severe","Female"
"128",5,130,2973.66946778711,47.6190476190476,0,162.18487394958,0,4435.29411764706,1508.68347338936,290.196078431372,37.8151260504202,12.3249299719888,49.859943977591,6.1624649859944,9.80392156862745,67.5070028011204,180.392156862745,0,160.224089635854,912.885154061625,4570.86834733894,1038.65546218487,157.142857142857,6691.87675070028,259.383753501401,"severe","Female"
"129",5,131,2756.93430656934,0,0,105.109489051095,0,2333.21167883212,1751.82481751825,378.102189781022,55.8394160583942,4.74452554744526,52.5547445255474,21.8978102189781,0,28.4671532846715,178.102189781022,0,78.4671532846715,263.503649635037,0,1205.83941605839,214.963503649635,12339.4160583942,277.007299270073,"severe","Female"
"130",5,132,4783.11688311688,937.662337662338,0,213.506493506494,240.519480519481,18830.9090909091,1814.8051948052,608.571428571429,37.4025974025974,146.493506493506,151.688311688312,49.0909090909091,60.5194805194805,98.7012987012987,1019.22077922078,288.311688311688,330.38961038961,2711.68831168831,49747.5324675325,19135.0649350649,3718.18181818182,60328.8311688312,283.376623376623,"severe","Female"
"131",5,133,7654.52127659574,3548.13829787234,411.702127659574,334.574468085106,339.36170212766,18531.914893617,2166.48936170213,539.893617021277,48.4042553191489,160.63829787234,139.627659574468,33.2446808510638,56.3829787234043,178.723404255319,2140.42553191489,295.212765957447,778.723404255319,14557.4468085106,56445.2127659574,16723.1382978723,3006.91489361702,30451.5957446808,419.946808510638,"severe","Female"
"132",5,134,6078.43137254902,0,0,136.274509803922,0,3395.42483660131,1568.62745098039,450.653594771242,74.8366013071895,24.1830065359477,151.633986928105,25.8169934640523,19.281045751634,52.2875816993464,185.294117647059,0,110.130718954248,763.071895424837,4982.35294117647,1367.64705882353,213.398692810458,18880.7189542484,302.614379084967,"mild","Female"
"133",5,135,4234.12162162162,168.581081081081,0,219.256756756757,271.283783783784,11503.3783783784,2065.87837837838,465.878378378378,67.5675675675676,44.9324324324324,136.148648648649,17.2297297297297,27.7027027027027,67.5675675675676,293.581081081081,0,169.594594594595,2061.48648648649,10462.1621621622,7134.12162162162,2425.67567567568,22949.3243243243,256.418918918919,"mild","Female"
"134",8,136,12058.4444444444,1831.77777777778,211.777777777778,212.888888888889,150,7994.22222222222,1180.66666666667,451.111111111111,32,155.333333333333,110,21.5555555555556,114.222222222222,526.666666666667,926.888888888889,187.555555555556,387.111111111111,5044.88888888889,13097.7777777778,11284.8888888889,1466.88888888889,56136.6666666667,260.666666666667,"mild","Female"
"135",8,137,3735.3711790393,1656.55021834061,0,186.899563318777,202.183406113537,5023.79912663755,1430.34934497817,373.144104803493,23.1441048034935,114.192139737991,94.7598253275109,21.17903930131,32.5327510917031,95.8515283842795,310.043668122271,0,186.244541484716,1955.89519650655,18618.5589519651,14798.9082969432,2788.2096069869,46276.2008733624,274.017467248908,"severe","Female"
"136",8,138,7726.25,1522.25,321,314.5,374.5,6805.25,1837.25,507.5,31.25,290.75,168,40.5,42.5,60.25,836.5,348,382.5,5494.25,35698.25,40382.25,7634.5,102754.75,394.75,"severe","Female"
"137",8,139,4511.62790697674,1929.56810631229,0,329.235880398671,774.086378737542,4181.72757475083,2417.60797342193,458.139534883721,60.4651162790698,146.511627906977,232.890365448505,41.5282392026578,56.4784053156146,66.4451827242525,788.039867109634,280.398671096345,349.501661129568,1941.19601328904,56744.5182724252,81391.6943521595,19425.2491694352,35418.2724252492,470.764119601329,"severe","Female"
"138",8,140,4118.15384615385,52.3076923076923,0,178.153846153846,0,1480.30769230769,1612,318.769230769231,60.3076923076923,40.9230769230769,65.2307692307692,29.8461538461538,0,61.5384615384615,147.076923076923,0,130.461538461538,1061.53846153846,1014.76923076923,1079.69230769231,185.846153846154,11253.2307692308,284.923076923077,"mild","Female"
"139",8,141,13984.0830449827,3449.13494809689,0,435.294117647059,1007.6124567474,31249.1349480969,2668.1660899654,917.301038062284,67.8200692041522,393.425605536332,321.799307958478,71.9723183391004,87.8892733564014,417.993079584775,1179.58477508651,526.989619377163,688.927335640138,4810.72664359862,41477.508650519,26762.9757785467,5318.68512110727,168738.408304498,657.093425605536,"severe","Female"
"140",8,142,3478.7610619469,50.1474926253687,0,170.796460176991,74.0412979351032,3702.3598820059,1760.76696165192,406.784660766962,50.7374631268437,21.8289085545723,118.879056047198,17.6991150442478,17.4041297935103,35.1032448377581,269.911504424779,0,56.3421828908555,464.01179941003,2567.84660766962,1942.18289085546,257.817109144543,17080.8259587021,370.206489675516,"mild","Female"
"141",8,143,3850,49.7076023391813,0,200,0,3038.01169590643,1489.18128654971,302.923976608187,25.4385964912281,47.3684210526316,99.7076023391813,23.0994152046784,2.92397660818713,46.7836257309942,154.385964912281,0,96.4912280701754,731.87134502924,2027.19298245614,1880.99415204678,246.491228070175,35147.3684210526,221.929824561404,"mild","Female"
"142",8,144,5537.33333333333,933.333333333333,0,144.222222222222,89.5555555555556,4124.66666666667,1148,306.444444444444,32,110.222222222222,61.5555555555556,25.7777777777778,18.2222222222222,71.1111111111111,443.111111111111,57.3333333333333,202.444444444444,2220,12337.3333333333,8324.66666666667,1307.77777777778,50795.1111111111,278.888888888889,"mild","Female"
"143",8,145,7483.44594594594,2894.93243243243,321.959459459459,352.027027027027,468.918918918919,15573.9864864865,2580.74324324324,685.810810810811,53.3783783783784,339.527027027027,197.297297297297,57.7702702702703,99.6621621621622,161.486486486486,1398.64864864865,514.527027027027,364.189189189189,4221.62162162162,28991.8918918919,46527.7027027027,6728.37837837838,218900,614.527027027027,"severe","Female"
"144",8,146,2686.24535315985,0,0,141.635687732342,0,2349.07063197026,1455.39033457249,512.639405204461,78.0669144981413,49.4423791821561,78.8104089219331,15.2416356877323,0,44.2379182156134,128.252788104089,0,130.855018587361,1379.55390334572,13189.9628252788,3889.21933085502,807.063197026022,38189.9628252788,250.92936802974,"severe","Female"
"145",8,147,4869.60784313725,163.071895424837,0,142.483660130719,0,2973.52941176471,1568.62745098039,558.496732026144,40.8496732026144,52.9411764705882,111.437908496732,25.8169934640523,3.26797385620915,65.359477124183,152.941176470588,0,115.032679738562,1052.61437908497,4222.22222222222,2127.12418300654,286.928104575163,22185.2941176471,329.738562091503,"mild","Female"
"146",8,148,5638.67924528302,0,0,220.440251572327,0,1147.79874213836,1324.21383647799,212.578616352201,42.4528301886792,32.7044025157233,55.9748427672956,12.8930817610063,11.0062893081761,24.5283018867925,172.012578616352,0,122.012578616352,877.044025157233,2737.4213836478,760.062893081761,160.691823899371,12520.1257861635,291.194968553459,"mild","Female"
"147",8,149,4973.14410480349,2741.92139737991,387.554585152838,271.17903930131,615.065502183406,18095.1965065502,1588.86462882096,511.572052401747,25.3275109170306,207.860262008734,227.292576419214,53.2751091703057,59.825327510917,167.903930131004,798.908296943232,368.995633187773,475.982532751092,4065.50218340611,41845.8515283843,49120.0873362445,8413.97379912664,161891.703056769,449.344978165939,"severe","Female"
"148",8,150,3391.80327868852,2266.93989071038,0,298.360655737705,663.661202185792,33213.3879781421,1948.63387978142,466.939890710382,49.7267759562842,281.693989071038,191.530054644809,29.2349726775956,46.448087431694,157.103825136612,427.868852459016,70.4918032786885,259.562841530055,3221.85792349727,25425.6830601093,45157.1038251366,4212.56830601093,113919.398907104,475.136612021858,"severe","Female"
"149",NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild","Female"
